# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Mar 21 12:50:46 2020
#
# User preference: *
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_cbflag:      Planet Circumbinary Flag
# COLUMN pl_facility:    Discovery Facility
#
pl_hostname,pl_letter,pl_name,pl_discmethod,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_cbflag,pl_facility
GJ 436,b,GJ 436 b,Radial Velocity,0.029100,0.001500,-0.001500,0,0.138270,0.000180,-0.000180,0,0,W. M. Keck Observatory
GJ 504,b,GJ 504 b,Imaging,43.500000,,,0,,,,,0,Subaru Telescope
GJ 536,b,GJ 536 b,Radial Velocity,0.066610,0.000011,-0.000013,0,0.080000,0.090000,-0.060000,0,0,La Silla Observatory
GJ 581,b,GJ 581 b,Radial Velocity,0.040610,0.000030,-0.000030,0,0.000000,0.030000,-0.030000,0,0,La Silla Observatory
GJ 581,c,GJ 581 c,Radial Velocity,0.072100,0.000300,-0.000300,0,0.000000,0.060000,-0.060000,0,0,La Silla Observatory
GJ 581,e,GJ 581 e,Radial Velocity,0.028150,0.000060,-0.000060,0,0.000000,0.060000,-0.060000,0,0,La Silla Observatory
GJ 625,b,GJ 625 b,Radial Velocity,0.078361,0.000044,-0.000046,0,0.130000,0.120000,-0.090000,0,0,Multiple Observatories
GJ 649,b,GJ 649 b,Radial Velocity,1.135000,0.035000,-0.035000,0,0.300000,0.080000,-0.080000,0,0,W. M. Keck Observatory
GJ 667 C,b,GJ 667 C b,Radial Velocity,0.050500,0.004400,-0.005300,0,0.130000,0.100000,-0.110000,0,0,La Silla Observatory
GJ 667 C,c,GJ 667 C c,Radial Velocity,0.125000,0.012000,-0.013000,0,0.020000,0.150000,-0.020000,0,0,La Silla Observatory
GJ 667 C,e,GJ 667 C e,Radial Velocity,0.213000,0.019000,-0.022000,0,0.020000,0.220000,-0.020000,0,0,La Silla Observatory
GJ 667 C,f,GJ 667 C f,Radial Velocity,0.156000,0.014000,-0.017000,0,0.030000,0.160000,-0.030000,0,0,La Silla Observatory
GJ 667 C,g,GJ 667 C g,Radial Velocity,0.549000,0.052000,-0.058000,0,0.080000,0.410000,-0.080000,0,0,La Silla Observatory
GJ 674,b,GJ 674 b,Radial Velocity,0.039000,,,0,0.200000,0.020000,-0.020000,0,0,La Silla Observatory
GJ 676 A,b,GJ 676 A b,Radial Velocity,1.820000,0.060000,-0.060000,0,0.330000,0.010000,-0.010000,0,0,La Silla Observatory
GJ 676 A,c,GJ 676 A c,Radial Velocity,6.600000,0.100000,-0.100000,0,,,,,0,Paranal Observatory
GJ 676 A,d,GJ 676 A d,Radial Velocity,,,,,0.262000,0.090000,-0.101000,0,0,La Silla Observatory
GJ 676 A,e,GJ 676 A e,Radial Velocity,,,,,0.125000,0.119000,-0.087000,0,0,La Silla Observatory
GJ 682,b,GJ 682 b,Radial Velocity,0.080000,0.014000,-0.004000,0,0.080000,0.190000,-0.080000,0,0,Multiple Observatories
GJ 682,c,GJ 682 c,Radial Velocity,0.176000,0.030000,-0.009000,0,0.100000,0.190000,-0.100000,0,0,Multiple Observatories
GJ 685,b,GJ 685 b,Radial Velocity,0.134400,0.005200,-0.005100,0,0.000000,,,0,0,Qatar
GJ 687,b,GJ 687 b,Radial Velocity,0.170000,0.010000,-0.010000,0,0.040000,0.080000,-0.080000,0,0,Lick Observatory
GJ 832,b,GJ 832 b,Radial Velocity,3.560000,0.280000,-0.280000,0,0.080000,0.020000,-0.060000,0,0,Anglo-Australian Telescope
GJ 832,c,GJ 832 c,Radial Velocity,0.163000,0.006000,-0.006000,0,0.180000,0.130000,-0.130000,0,0,Multiple Observatories
GJ 849,b,GJ 849 b,Radial Velocity,2.350000,0.220000,-0.220000,0,0.040000,0.020000,-0.020000,0,0,W. M. Keck Observatory
GJ 86,b,GJ 86 b,Radial Velocity,0.110000,0.000000,0.000000,0,0.040000,0.010000,-0.010000,0,0,La Silla Observatory
GJ 876,b,GJ 876 b,Radial Velocity,0.208317,0.000020,-0.000020,0,0.032400,0.001300,-0.001300,0,0,Multiple Observatories
GJ 876,c,GJ 876 c,Radial Velocity,0.129590,0.000024,-0.000024,0,0.255910,0.000930,-0.000930,0,0,Multiple Observatories
GJ 876,d,GJ 876 d,Radial Velocity,0.020807,0.000000,0.000000,0,0.207000,0.055000,-0.055000,0,0,W. M. Keck Observatory
GJ 876,e,GJ 876 e,Radial Velocity,0.334300,0.001300,-0.001300,0,0.055000,0.012000,-0.012000,0,0,W. M. Keck Observatory
GJ 96,b,GJ 96 b,Radial Velocity,0.291000,0.005000,-0.005000,0,0.440000,0.090000,-0.110000,0,0,Haute-Provence Observatory
GJ 9827,b,GJ 9827 b,Transit,0.018800,0.000200,-0.000140,0,0.000000,,,0,0,K2
GJ 9827,c,GJ 9827 c,Transit,0.039250,0.000420,-0.000290,0,0.000000,,,0,0,K2
GJ 9827,d,GJ 9827 d,Transit,0.055910,0.000590,-0.000410,0,0.000000,,,0,0,K2
GQ Lup,b,GQ Lup b,Imaging,100.000000,,,0,,,,,0,Paranal Observatory
GSC 06214-00210,b,GSC 06214-00210 b,Imaging,320.000000,30.000000,-30.000000,0,,,,,0,Palomar Observatory
GU Psc,b,GU Psc b,Imaging,2000.000000,200.000000,-200.000000,0,,,,,0,Gemini Observatory
Gl 378,b,Gl 378 b,Radial Velocity,0.039435,0.000230,-0.000230,0,0.109000,0.131000,-0.077000,0,0,Haute-Provence Observatory
Gl 49,b,Gl 49 b,Radial Velocity,0.090500,0.001100,-0.001100,0,0.363000,0.099000,-0.096000,0,0,Multiple Observatories
Gl 686,b,Gl 686 b,Radial Velocity,0.091700,0.002400,-0.002300,0,0.077000,0.056000,-0.058000,0,0,Roque de los Muchachos Observatory
HAT-P-1,b,HAT-P-1 b,Transit,0.055610,0.000820,-0.000830,0,,,,,0,HATNet
HAT-P-11,b,HAT-P-11 b,Transit,0.052540,0.000640,-0.000660,0,0.218000,0.034000,-0.031000,0,0,HATNet
HAT-P-11,c,HAT-P-11 c,Radial Velocity,4.130000,0.290000,-0.160000,0,0.601000,0.032000,-0.031000,0,0,W. M. Keck Observatory
HAT-P-12,b,HAT-P-12 b,Transit,0.038400,0.000300,-0.000300,0,0.000000,,,0,0,HATNet
HAT-P-13,b,HAT-P-13 b,Transit,,,,,0.013300,0.004100,-0.004100,0,0,HATNet
HAT-P-13,c,HAT-P-13 c,Radial Velocity,,,,0,0.661600,0.005400,-0.005400,0,0,W. M. Keck Observatory
HAT-P-14,b,HAT-P-14 b,Transit,,,,0,0.110000,0.010000,-0.010000,0,0,HATNet
HAT-P-15,b,HAT-P-15 b,Transit,,,,0,0.190000,0.020000,-0.020000,0,0,HATNet
HAT-P-16,b,HAT-P-16 b,Transit,0.041300,0.000400,-0.000400,0,0.036000,0.004000,-0.004000,0,0,HATNet
HAT-P-17,b,HAT-P-17 b,Transit,,,,0,0.350000,0.010000,-0.010000,0,0,HATNet
HAT-P-17,c,HAT-P-17 c,Radial Velocity,5.600000,3.500000,-1.400000,0,0.390000,0.230000,-0.170000,0,0,W. M. Keck Observatory
HAT-P-18,b,HAT-P-18 b,Transit,0.055900,0.000700,-0.000700,0,0.084000,0.048000,-0.048000,0,0,HATNet
HAT-P-19,b,HAT-P-19 b,Transit,0.046600,0.000800,-0.000800,0,0.067000,0.042000,-0.042000,0,0,HATNet
HAT-P-2,b,HAT-P-2 b,Transit,0.068140,0.000510,-0.000510,0,0.517200,0.001900,-0.001900,0,0,HATNet
HAT-P-20,b,HAT-P-20 b,Transit,0.036100,0.000500,-0.000500,0,0.015000,0.005000,-0.005000,0,0,HATNet
HAT-P-21,b,HAT-P-21 b,Transit,,,,0,0.230000,0.020000,-0.020000,0,0,HATNet
HAT-P-22,b,HAT-P-22 b,Transit,,,,0,0.020000,0.010000,-0.010000,0,0,HATNet
HAT-P-23,b,HAT-P-23 b,Transit,,,,0,0.110000,0.040000,-0.040000,0,0,HATNet
HAT-P-24,b,HAT-P-24 b,Transit,,,,0,0.070000,0.020000,-0.020000,0,0,HATNet
HAT-P-25,b,HAT-P-25 b,Transit,0.046600,0.000810,-0.000800,0,0.023000,0.022000,-0.014000,0,0,HATNet
HAT-P-26,b,HAT-P-26 b,Transit,,,,0,0.120000,0.060000,-0.060000,0,0,HATNet
HAT-P-27,b,HAT-P-27 b,Transit,0.040000,0.000800,-0.000800,0,0.000000,,,0,0,HATNet
HAT-P-28,b,HAT-P-28 b,Transit,0.043400,0.000700,-0.000700,0,0.051000,0.033000,-0.033000,0,0,HATNet
HAT-P-29,b,HAT-P-29 b,Transit,,,,0,0.090000,0.050000,-0.050000,0,0,HATNet
HAT-P-3,b,HAT-P-3 b,Transit,,,,0,0.000000,,,0,0,HATNet
HAT-P-30,b,HAT-P-30 b,Transit,,,,0,0.040000,0.020000,-0.020000,0,0,HATNet
HAT-P-31,b,HAT-P-31 b,Transit,,,,0,0.250000,0.000000,0.000000,0,0,HATNet
HAT-P-32,b,HAT-P-32 b,Transit,0.033970,0.000510,-0.000500,0,0.159000,0.051000,-0.028000,0,0,HATNet
HAT-P-33,b,HAT-P-33 b,Transit,,,,0,0.000000,,,0,0,HATNet
HAT-P-34,b,HAT-P-34 b,Transit,0.067740,0.000740,-0.000760,0,0.432000,0.029000,-0.027000,0,0,HATNet
HAT-P-35,b,HAT-P-35 b,Transit,0.049780,0.000640,-0.000660,0,0.020000,,,1,0,HATNet
HAT-P-36,b,HAT-P-36 b,Transit,0.024100,0.000470,-0.000470,0,,,,0,0,HATNet
HAT-P-37,b,HAT-P-37 b,Transit,0.037900,0.000600,-0.000600,0,0.058000,0.038000,-0.038000,0,0,HATNet
HAT-P-38,b,HAT-P-38 b,Transit,0.052300,0.000900,-0.000900,0,0.067000,0.047000,-0.047000,0,0,HATNet
HAT-P-39,b,HAT-P-39 b,Transit,0.050900,0.000600,-0.000600,0,0.000000,,,0,0,HATNet
HAT-P-4,b,HAT-P-4 b,Transit,0.044380,0.000810,-0.001500,0,0.000000,,,0,0,HATNet
HAT-P-40,b,HAT-P-40 b,Transit,,,,0,0.000000,,,0,0,HATNet
HAT-P-41,b,HAT-P-41 b,Transit,,,,0,0.000000,,,0,0,HATNet
HAT-P-42,b,HAT-P-42 b,Transit,0.057500,0.001100,-0.001100,0,0.000000,,,0,0,HATNet
HAT-P-43,b,HAT-P-43 b,Transit,0.044300,0.000400,-0.000600,0,0.000000,,,0,0,HATNet
HAT-P-44,b,HAT-P-44 b,Transit,0.050700,0.000700,-0.000700,0,0.044000,0.052000,-0.052000,0,0,HATNet
HAT-P-44,c,HAT-P-44 c,Radial Velocity,1.752000,0.025000,-0.025000,0,0.494000,0.081000,-0.081000,0,0,W. M. Keck Observatory
HAT-P-45,b,HAT-P-45 b,Transit,0.045200,0.000700,-0.000700,0,0.049000,0.063000,-0.063000,0,0,HATNet
HAT-P-46,b,HAT-P-46 b,Transit,0.057700,0.001400,-0.000900,0,0.123000,0.120000,-0.120000,0,0,HATNet
HAT-P-49,b,HAT-P-49 b,Transit,,,,0,0.000000,,,0,0,HATNet
HAT-P-5,b,HAT-P-5 b,Transit,,,,0,0.000000,,,0,0,HATNet
HAT-P-50,b,HAT-P-50 b,Transit,0.045300,0.000580,-0.001400,0,0.115000,,,1,0,HATNet
HAT-P-51,b,HAT-P-51 b,Transit,0.050690,0.000490,-0.000490,0,0.123000,,,1,0,HATNet
HAT-P-52,b,HAT-P-52 b,Transit,0.036940,0.000380,-0.000380,0,0.047000,,,1,0,HATNet
HAT-P-53,b,HAT-P-53 b,Transit,0.031590,0.000420,-0.000420,0,0.134000,,,1,0,HATNet
HAT-P-54,b,HAT-P-54 b,Transit,0.041170,0.000430,-0.000430,0,0.074000,,,1,0,HATNet
HAT-P-55,b,HAT-P-55 b,Transit,0.046040,0.000560,-0.000560,0,0.139000,,,1,0,HATNet
HAT-P-56,b,HAT-P-56 b,Transit,,,,0,,,,0,0,HATNet
HAT-P-57,b,HAT-P-57 b,Transit,,,,0,0.000000,,,0,0,HATNet
HAT-P-6,b,HAT-P-6 b,Transit,,,,0,0.000000,,,0,0,HATNet
HAT-P-65,b,HAT-P-65 b,Transit,0.039510,0.000540,-0.000540,0,0.304000,,,1,0,HATNet
HAT-P-66,b,HAT-P-66 b,Transit,0.043630,0.001210,-0.000640,0,0.090000,,,1,0,HATNet
HAT-P-67,b,HAT-P-67 b,Transit,0.065050,0.002730,-0.000790,0,0.000000,,,0,0,HATNet
HAT-P-69,b,HAT-P-69 b,Transit,0.065550,0.000700,-0.000350,0,0.000000,,,0,0,HATNet
HAT-P-7,b,HAT-P-7 b,Transit,,,,0,0.000000,,,0,0,HATNet
HAT-P-70,b,HAT-P-70 b,Transit,0.047390,0.000310,-0.001060,0,0.000000,,,0,0,HATNet
HAT-P-8,b,HAT-P-8 b,Transit,,,,0,0.000000,,,0,0,HATNet
HAT-P-9,b,HAT-P-9 b,Transit,0.052870,0.000780,-0.000780,0,0.084000,0.052000,-0.047000,0,0,HATNet
HATS-1,b,HATS-1 b,Transit,0.044400,0.000800,-0.000800,0,0.120000,0.092000,-0.092000,0,0,HATSouth
HATS-10,b,HATS-10 b,Transit,0.044910,0.000740,-0.000740,0,0.501000,,,1,0,HATSouth
HATS-11,b,HATS-11 b,Transit,0.050700,0.001200,-0.001200,0,,,,0,0,HATSouth
HATS-12,b,HATS-12 b,Transit,0.044100,0.000500,-0.000500,0,,,,0,0,HATSouth
HATS-13,b,HATS-13 b,Transit,0.040570,0.000410,-0.000410,0,0.181000,,,1,0,HATSouth
HATS-14,b,HATS-14 b,Transit,0.038150,0.000320,-0.000320,0,0.142000,,,1,0,HATSouth
HATS-15,b,HATS-15 b,Transit,0.027120,0.000230,-0.000230,0,0.126000,,,1,0,HATSouth
HATS-16,b,HATS-16 b,Transit,0.037440,0.000450,-0.000450,0,0.000000,,,1,0,HATSouth
HATS-17,b,HATS-17 b,Transit,0.130800,0.001200,-0.001200,0,0.029000,0.022000,-0.022000,0,0,HATSouth
HATS-18,b,HATS-18 b,Transit,0.017400,0.000980,-0.000980,0,,,,0,0,Multiple Observatories
HATS-2,b,HATS-2 b,Transit,0.023000,0.000300,-0.000300,0,0.000000,,,0,0,HATSouth
HATS-22,b,HATS-22 b,Transit,0.050250,0.000420,-0.000420,0,0.079000,0.026000,-0.026000,0,0,HATSouth
HATS-23,b,HATS-23 b,Transit,0.033970,0.000470,-0.000470,0,0.114000,,,1,0,HATSouth
HATS-24,b,HATS-24 b,Transit,0.023800,0.001000,-0.001000,0,0.000000,,,0,0,HATSouth
HATS-25,b,HATS-25 b,Transit,0.051630,0.000600,-0.000600,0,0.176000,,,1,0,HATSouth
HATS-26,b,HATS-26 b,Transit,0.047350,0.001330,-0.000680,0,0.245000,,,1,0,HATSouth
HATS-27,b,HATS-27 b,Transit,0.061100,0.000680,-0.000680,0,0.581000,,,1,0,HATSouth
HATS-28,b,HATS-28 b,Transit,0.041310,0.000530,-0.000530,0,0.202000,,,1,0,HATSouth
HATS-29,b,HATS-29 b,Transit,0.054750,0.000880,-0.000880,0,0.158000,,,1,0,HATSouth
HATS-3,b,HATS-3 b,Transit,0.048500,0.000400,-0.000600,0,0.000000,,,0,0,HATSouth
HATS-30,b,HATS-30 b,Transit,0.043540,0.000420,-0.000420,0,0.096000,,,1,0,HATSouth
HATS-31,b,HATS-31 b,Transit,0.047800,0.001200,-0.001200,0,0.233000,,,1,0,HATSouth
HATS-32,b,HATS-32 b,Transit,0.040240,0.000530,-0.000530,0,0.471000,,,1,0,HATSouth
HATS-33,b,HATS-33 b,Transit,0.037270,0.000370,-0.000370,0,0.080000,,,1,0,HATSouth
HATS-34,b,HATS-34 b,Transit,0.031660,0.000340,-0.000340,0,0.108000,,,1,0,HATSouth
HATS-35,b,HATS-35 b,Transit,0.031990,0.000330,-0.000330,0,0.306000,,,1,0,HATSouth
HATS-36,b,HATS-36 b,Transit,0.052300,0.000600,-0.000600,0,,,,0,0,HATSouth
HATS-39,b,HATS-39 b,Transit,0.060070,0.000580,-0.000580,0,0.275000,,,1,0,HATSouth
HATS-4,b,HATS-4 b,Transit,0.036200,0.000200,-0.000200,0,0.013000,0.016000,-0.016000,0,0,HATSouth
HATS-40,b,HATS-40 b,Transit,0.049970,0.000740,-0.000740,0,0.312000,,,1,0,HATSouth
HATS-41,b,HATS-41 b,Transit,0.058300,0.001500,-0.001000,0,0.380000,0.110000,-0.110000,0,0,HATSouth
HATS-42,b,HATS-42 b,Transit,0.036890,0.000650,-0.000650,0,0.229000,,,1,0,HATSouth
HATS-43,b,HATS-43 b,Transit,0.049440,0.000460,-0.000460,0,0.173000,0.089000,-0.089000,0,0,HATSouth
HATS-44,b,HATS-44 b,Transit,0.036490,0.000300,-0.000300,0,0.279000,,,1,0,HATSouth
HATS-45,b,HATS-45 b,Transit,0.055110,0.000690,-0.000690,0,0.240000,,,1,0,HATSouth
HATS-46,b,HATS-46 b,Transit,0.053670,0.000530,-0.000530,0,0.559000,,,1,0,HATSouth
HATS-47,b,HATS-47 b,Transit,0.042690,0.000330,-0.000250,0,0.088000,,,1,0,HATSouth
HATS-48 A,b,HATS-48 A b,Transit,0.037690,0.000110,-0.000110,0,0.162000,,,1,0,HATSouth
HATS-49,b,HATS-49 b,Transit,0.045150,0.000160,-0.000160,0,0.071000,,,1,0,HATSouth
HATS-5,b,HATS-5 b,Transit,0.054200,0.000600,-0.000600,0,0.019000,0.019000,-0.019000,0,0,HATSouth
HATS-50,b,HATS-50 b,Transit,0.050460,0.000600,-0.000600,0,0.516000,,,1,0,HATSouth
HATS-51,b,HATS-51 b,Transit,0.046390,0.000770,-0.000770,0,0.330000,,,1,0,HATSouth
HATS-52,b,HATS-52 b,Transit,0.024980,0.000400,-0.000400,0,0.246000,,,1,0,HATSouth
HATS-53,b,HATS-53 b,Transit,0.047530,0.000660,-0.000660,0,0.330000,,,1,0,HATSouth
HATS-54,b,HATS-54 b,Transit,0.037630,0.000240,-0.000240,0,0.126000,,,1,0,HATSouth
HATS-55,b,HATS-55 b,Transit,0.054120,0.000140,-0.000180,0,0.092000,,,1,0,HATSouth
HATS-56,b,HATS-56 b,Transit,0.060430,0.000220,-0.000220,0,0.019000,,,1,0,HATSouth
HATS-57,b,HATS-57 b,Transit,0.034930,0.000210,-0.000300,0,0.028000,,,1,0,HATSouth
HATS-58 A,b,HATS-58 A b,Transit,0.057980,0.000570,-0.000570,0,0.168000,,,1,0,HATSouth
HATS-59,b,HATS-59 b,Transit,0.061120,0.000760,-0.000760,0,0.129000,0.049000,-0.049000,0,0,HATSouth
HATS-59,c,HATS-59 c,Radial Velocity,2.504000,0.035000,-0.035000,0,0.083000,,,1,0,HATSouth
HATS-6,b,HATS-6 b,Transit,0.036230,0.000420,-0.000570,0,0.000000,,,0,0,HATSouth
HATS-60,b,HATS-60 b,Transit,0.047080,0.000150,-0.000230,0,0.191000,,,0,0,HATSouth
HATS-61,b,HATS-61 b,Transit,0.079080,0.000330,-0.000330,0,0.092000,,,0,0,HATSouth
HATS-62,b,HATS-62 b,Transit,0.041630,0.000240,-0.000160,0,0.298000,,,0,0,HATSouth
HATS-63,b,HATS-63 b,Transit,0.040260,0.000280,-0.000280,0,0.136000,,,0,0,HATSouth
HATS-64,b,HATS-64 b,Transit,0.065620,0.000390,-0.000390,0,0.151000,,,0,0,HATSouth
HATS-65,b,HATS-65 b,Transit,0.044970,0.000330,-0.000330,0,0.062000,,,0,0,HATSouth
HATS-66,b,HATS-66 b,Transit,0.047140,0.000250,-0.000250,0,0.064000,,,0,0,HATSouth
HATS-67,b,HATS-67 b,Transit,0.030320,0.000150,-0.000150,0,0.057000,,,0,0,HATSouth
HATS-68,b,HATS-68 b,Transit,0.050710,0.000180,-0.000180,0,0.036000,,,0,0,HATSouth
HATS-69,b,HATS-69 b,Transit,0.032110,0.000140,-0.000190,0,0.519000,,,0,0,HATSouth
HATS-7,b,HATS-7 b,Transit,0.040120,0.000430,-0.000430,0,0.170000,,,1,0,HATSouth
HATS-70,b,HATS-70 b,Transit,0.036320,0.000740,-0.000870,0,0.180000,,,1,0,HATSouth
HATS-72,b,HATS-72 b,Transit,0.066517,0.000085,-0.000085,0,0.013000,,,1,0,HATSouth
HATS-8,b,HATS-8 b,Transit,0.046670,0.000550,-0.000550,0,0.376000,,,1,0,HATSouth
HATS-9,b,HATS-9 b,Transit,0.031200,0.000400,-0.000500,0,,,,0,0,HATSouth
HD 100546,b,HD 100546 b,Imaging,53.000000,2.000000,-2.000000,0,,,,,0,Paranal Observatory
HD 100655,b,HD 100655 b,Radial Velocity,0.680000,0.040000,-0.040000,0,0.090000,0.050000,-0.050000,0,0,Bohyunsan Optical Astronomical Observatory
HD 100777,b,HD 100777 b,Radial Velocity,1.030000,0.030000,-0.030000,0,0.360000,0.020000,-0.020000,0,0,La Silla Observatory
HD 10180,c,HD 10180 c,Radial Velocity,0.064120,0.001010,-0.001010,0,0.073000,0.031000,-0.031000,0,0,La Silla Observatory
HD 10180,d,HD 10180 d,Radial Velocity,0.128590,0.002020,-0.002020,0,0.131000,0.052000,-0.052000,0,0,La Silla Observatory
HD 10180,e,HD 10180 e,Radial Velocity,0.269900,0.004300,-0.004300,0,0.051000,0.033000,-0.033000,0,0,La Silla Observatory
HD 10180,f,HD 10180 f,Radial Velocity,0.492900,0.007800,-0.007800,0,0.119000,0.054000,-0.054000,0,0,La Silla Observatory
HD 10180,g,HD 10180 g,Radial Velocity,1.427000,0.028000,-0.028000,0,0.263000,0.152000,-0.152000,0,0,La Silla Observatory
HD 10180,h,HD 10180 h,Radial Velocity,3.381000,0.121000,-0.121000,0,0.095000,0.086000,-0.086000,0,0,La Silla Observatory
HD 101930,b,HD 101930 b,Radial Velocity,0.300000,0.010000,-0.010000,0,0.110000,0.020000,-0.020000,0,0,La Silla Observatory
HD 102117,b,HD 102117 b,Radial Velocity,0.150000,0.000000,0.000000,0,0.120000,0.080000,-0.080000,0,0,La Silla Observatory
HD 102195,b,HD 102195 b,Radial Velocity,0.050000,0.000000,0.000000,0,0.000000,,,0,0,Kitt Peak National Observatory
HD 102272,b,HD 102272 b,Radial Velocity,0.510000,0.030000,-0.030000,0,0.050000,0.040000,-0.040000,0,0,McDonald Observatory
HD 102329,b,HD 102329 b,Radial Velocity,1.810000,0.070000,-0.070000,0,0.210000,0.040000,-0.040000,0,0,W. M. Keck Observatory
HD 102329,c,HD 102329 c,Radial Velocity,,,,0,0.209000,0.231000,-0.202000,0,0,W. M. Keck Observatory
HD 102365,b,HD 102365 b,Radial Velocity,0.460000,0.040000,-0.040000,0,0.340000,0.140000,-0.140000,0,0,Anglo-Australian Telescope
HD 102843,b,HD 102843 b,Radial Velocity,4.074000,0.270000,-0.270000,0,0.110000,0.070000,-0.070000,0,0,Las Campanas Observatory
HD 102956,b,HD 102956 b,Radial Velocity,0.080700,0.007300,-0.007300,0,0.037000,0.019000,-0.019000,0,0,W. M. Keck Observatory
HD 103197,b,HD 103197 b,Radial Velocity,0.250000,0.000000,0.000000,0,0.000000,,,0,0,La Silla Observatory
HD 103720,b,HD 103720 b,Radial Velocity,0.049800,0.000800,-0.000800,0,0.086000,0.024000,-0.024000,0,0,La Silla Observatory
HD 103774,b,HD 103774 b,Radial Velocity,0.070000,0.001000,-0.001000,0,0.090000,0.040000,-0.040000,0,0,La Silla Observatory
HD 103949,b,HD 103949 b,Radial Velocity,0.439000,0.009000,-0.009000,0,0.190000,0.120000,-0.120000,0,0,Las Campanas Observatory
HD 104067,b,HD 104067 b,Radial Velocity,0.260000,0.000000,0.000000,0,0.000000,,,0,0,La Silla Observatory
HD 10442,b,HD 10442 b,Radial Velocity,2.010000,0.120000,-0.120000,0,0.132000,0.044000,-0.044000,0,0,W. M. Keck Observatory
HD 104985,b,HD 104985 b,Radial Velocity,0.950000,,,0,0.090000,0.009000,-0.009000,0,0,Okayama Astrophysical Observatory
HD 106252,b,HD 106252 b,Radial Velocity,2.610000,0.040000,-0.040000,0,0.480000,0.010000,-0.010000,0,0,Lick Observatory
HD 106270,b,HD 106270 b,Radial Velocity,3.340000,0.200000,-0.200000,0,0.185000,0.027000,-0.027000,0,0,W. M. Keck Observatory
HD 106315,b,HD 106315 b,Transit,0.090700,0.001000,-0.001000,0,0.093000,0.110000,-0.068000,0,0,K2
HD 106315,c,HD 106315 c,Transit,0.153600,0.001700,-0.001700,0,0.220000,0.150000,-0.150000,0,0,K2
HD 10647,b,HD 10647 b,Radial Velocity,2.015000,0.011000,-0.011000,0,0.150000,0.080000,-0.080000,0,0,W. M. Keck Observatory
HD 106515 A,b,HD 106515 A b,Radial Velocity,4.590000,0.010000,-0.010000,0,0.572000,0.011000,-0.011000,0,0,La Silla Observatory
HD 106906,b,HD 106906 b,Imaging,650.000000,,,0,,,,,0,Las Campanas Observatory
HD 10697,b,HD 10697 b,Radial Velocity,2.140000,0.088000,-0.088000,0,0.104300,0.008300,-0.008300,0,0,W. M. Keck Observatory
HD 107148,b,HD 107148 b,Radial Velocity,0.269000,0.016000,-0.016000,0,0.050000,0.170000,-0.170000,0,0,W. M. Keck Observatory
HD 108147,b,HD 108147 b,Radial Velocity,0.102000,0.005900,-0.005900,0,0.530000,0.120000,-0.120000,0,0,La Silla Observatory
HD 108341,b,HD 108341 b,Radial Velocity,2.000000,0.040000,-0.040000,0,0.850000,0.090000,-0.080000,0,0,La Silla Observatory
HD 108863,b,HD 108863 b,Radial Velocity,1.320000,0.100000,-0.100000,0,0.032000,0.027000,-0.027000,0,0,W. M. Keck Observatory
HD 108874,b,HD 108874 b,Radial Velocity,1.040000,0.020000,-0.020000,0,0.130000,0.020000,-0.020000,0,0,W. M. Keck Observatory
HD 108874,c,HD 108874 c,Radial Velocity,2.659000,0.060000,-0.060000,0,0.239000,0.031000,-0.031000,0,0,W. M. Keck Observatory
HD 109246,b,HD 109246 b,Radial Velocity,0.330000,0.010000,-0.010000,0,0.120000,0.040000,-0.040000,0,0,Haute-Provence Observatory
HD 109271,b,HD 109271 b,Radial Velocity,0.079000,0.001000,-0.001000,0,0.250000,0.080000,-0.080000,0,0,La Silla Observatory
HD 109271,c,HD 109271 c,Radial Velocity,0.196000,0.003000,-0.003000,0,0.150000,0.090000,-0.090000,0,0,La Silla Observatory
HD 109749,b,HD 109749 b,Radial Velocity,0.061500,0.004000,-0.004000,0,0.000000,,,0,0,W. M. Keck Observatory
HD 110014,b,HD 110014 b,Radial Velocity,2.140000,0.030000,-0.030000,0,0.462000,0.069000,-0.069000,0,0,La Silla Observatory
HD 111232,b,HD 111232 b,Radial Velocity,1.970000,0.040000,-0.040000,0,0.200000,0.010000,-0.010000,0,0,La Silla Observatory
HD 111591,b,HD 111591 b,Radial Velocity,2.500000,0.100000,-0.100000,0,0.260000,0.100000,-0.100000,0,0,Multiple Observatories
